CustomerID,FirstName,LastName,Email,Phone,DateOfBirth,Gender,OrderDate,OrderTime,OrderSource,OrderType,DishOrdered,OrderAmount,FeedbackRating,FeedbackComments
19,FirstName19,LastName19,customer19@example.com,374-589-9712,11/11/1988,Female,12/12/2021,17:43:25,POS,Dine-in,"Around the World, Margarita Rock Flight, Ginger Beer, Frozen Margarita Flight, Oban Dbl",105.5,3,Fair enough but Margarita Rock Flight didn't wow me.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,22/04/2023,11:56:40,Call-in,Delivery,"Tequila Flight, Cordant Pinot Glass, Well Vodka, Buffalo Trace Dbl",83,2,Found the Tequila Flight lacking. It's just okay.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,03/04/2023,20:59:16,Kiosk,Takeout,HH Hapa IPA,5,2,Found the HH Hapa IPA lacking. It's just okay.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,30/03/2023,13:45:44,DoorDash,Delivery,"805, Old Fashioned, Mimosa Flight",44,4,Old Fashioned was pretty good. Happy with it.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,17/03/2023,11:20:03,QR,Takeout,"El Jefe Dbl, Syrah - the Pundit - Bottle, Oban, Well Tequila",93,2,Oban was mediocre. Could be much better.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,16/12/2022,14:38:50,POS,Dine-in,"I Heart Prosecco - Glass, Bloody Mary, Orange Juice, Malibu",36,2,Bloody Mary didn't excite me. It was just passable.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,24/11/2022,17:35:18,DoorDash,Delivery,"Cosmopolitan, Don Julio Reposaso Dbl",44,1,Disappointed with Don Julio Reposaso Dbl. Had higher expectations.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,07/07/2022,20:38:01,QR,Dine-in,Courvoisier VSOP,18,1,The Courvoisier VSOP really let me down. Not what I hoped for.
20,FirstName20,LastName20,customer20@example.com,122-467-5436,18/08/1984,Male,09/01/2022,12:26:24,POS,Takeout,"Grey Goose Dbl, Patron Silver, Campbell Mud Pie, Pan Seared Salmon Fillet",76.95,4,Really liked the Grey Goose Dbl. Quite satisfying.
21,FirstName21,LastName21,customer21@example.com,380-891-3195,07/11/1969,Female,30/10/2023,11:47:01,POS,Takeout,"Larceny, Blantons",31,4,Really liked the Larceny. Quite satisfying.
21,FirstName21,LastName21,customer21@example.com,380-891-3195,07/11/1969,Female,04/07/2023,20:38:29,QR,Takeout,"HH Mimosa Flight, Jack Daniels Dbl, Manhattan, Bombay Saphire, Orange Juice",68,1,Unsatisfactory experience with Jack Daniels Dbl. Needs improvement.
21,FirstName21,LastName21,customer21@example.com,380-891-3195,07/11/1969,Female,14/02/2023,13:59:13,Kiosk,Takeout,"Chardonnay - Ste Chateau Michelle - Glass, 805, Glenlivet 12 Years, HH Frozen Margaritas",51,5,Glenlivet 12 Years was exceptional! Loved every bit.
21,FirstName21,LastName21,customer21@example.com,380-891-3195,07/11/1969,Female,18/09/2022,13:48:27,DoorDash,Delivery,"Monkey Shoulder, Don Julio Blanco",30,1,Disappointed with Monkey Shoulder. Had higher expectations.
21,FirstName21,LastName21,customer21@example.com,380-891-3195,07/11/1969,Female,15/06/2022,17:56:13,POS,Dine-in,"Patron Anejo, Bluemoon, Iced Tea, Don Julio Anejo, Fettuccine Alfredo",61.95,5,Amazing experience with Bluemoon. Highly recommend it.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,18/11/2023,14:45:41,Call-in,Delivery,"Chardonnay - Flights Founder's Label - Glass, Well Vodka Dbl, Pinot Grigio - 14 Hands - Glass, Jim Beam",55,3,"Chardonnay - Flights Founder's Label - Glass was decent, but I've had better."
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,18/11/2023,16:45:31,Website,Delivery,"Around the World, Wednesday Wings 6 , Pineapple Juice, Oban",39.5,4,Around the World was pretty good. Happy with it.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,05/09/2023,14:26:41,POS,Takeout,"Toast Flight, Bulliet Rye Dbl, 6 Oz N.Y. Steak & Eggs, Empress",72.9,1,Disappointed with 6 Oz N.Y. Steak & Eggs. Had higher expectations.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,24/08/2023,10:15:23,DoorDash,Takeout,"Flights Burger, Casamigos Mezcal Dbl",46.95,2,Found the Casamigos Mezcal Dbl lacking. It's just okay.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,21/08/2023,13:53:24,Kiosk,Dine-in,"Bacardi, Courvoisier VS Dbl, Chardonnay - Flights Founder's Label - Glass",46,4,Enjoyed the Chardonnay - Flights Founder's Label - Glass. Well-made and tasty.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,28/06/2023,16:45:36,QR,Dine-in,"Margarita, Tanqueray Dbl",37,4,Enjoyed the Margarita. Well-made and tasty.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,19/06/2023,11:13:20,Kiosk,Takeout,Bluemoon,5,2,Bluemoon was mediocre. Could be much better.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,08/03/2023,17:51:00,Kiosk,Takeout,"HH Voodoo Ranger, Cabernet - Josh Hearth - Bottle",50,4,Really liked the HH Voodoo Ranger. Quite satisfying.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,06/12/2022,20:15:00,Website,Takeout,"Roy Rogers, Casamigos Reposado Dbl, Hennessy OX Dbl, Mile High, I Heart Prosecco - Glass",96,2,Roy Rogers didn't excite me. It was just passable.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,17/08/2022,15:00:52,Call-in,Takeout,"Kahlua Dbl, Smoked Show, Pinot Noir - Chalk Hill - Glass, Monkey Shoulder Dbl, Cazadores Reposado",97,3,"Monkey Shoulder Dbl was decent, but I've had better."
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,13/01/2022,20:26:26,Website,Takeout,"Grapefruit Rattler, Guinness, Cordant Syrah",90,2,Grapefruit Rattler was mediocre. Could be much better.
22,FirstName22,LastName22,customer22@example.com,450-616-7118,10/03/2002,Male,02/01/2022,19:12:08,QR,Dine-in,"HH Old Fashion Flight, Don Julio Reposaso Dbl, Chopin Dbl, Roy Rogers, Well Vodka Dbl",97,3,Fair enough but Well Vodka Dbl didn't wow me.
23,FirstName23,LastName23,customer23@example.com,472-829-5125,11/08/1979,Other,11/11/2023,21:12:15,QR,Takeout,Guinness,7,3,Average experience with Guinness. Nothing special.
23,FirstName23,LastName23,customer23@example.com,472-829-5125,11/08/1979,Other,26/01/2023,20:17:48,Kiosk,Takeout,"Chardonnay - Ste Chateau Michelle - Bottle, Baby Back Ribs Flight, Hibiki, Slider Flight",120.9,3,"Chardonnay - Ste Chateau Michelle - Bottle was decent, but I've had better."
23,FirstName23,LastName23,customer23@example.com,472-829-5125,11/08/1979,Other,26/02/2022,11:24:01,QR,Takeout,"$2 Taco, Slider Flight, Bluemoon, Chardonnay - Hess - Glass",42.95,3,"Chardonnay - Hess - Glass was decent, but I've had better."
23,FirstName23,LastName23,customer23@example.com,472-829-5125,11/08/1979,Other,28/11/2021,21:50:18,DoorDash,Delivery,"$5 Burger, Don Julio Anejo, Mocktini Flight",37,5,Don Julio Anejo was exceptional! Loved every bit.
24,FirstName24,LastName24,customer24@example.com,506-513-5178,20/04/1993,Other,20/12/2022,17:50:51,DoorDash,Takeout,Cabernet - Sebastiani - Bottle,39,4,Enjoyed the Cabernet - Sebastiani - Bottle. Well-made and tasty.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,12/11/2023,10:22:16,Kiosk,Takeout,"Maker Mark Dbl, $2 Taco, Don Julio Reposado, Don Julio 1942, HH 805",81,5,Amazing experience with Don Julio Reposado. Highly recommend it.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,10/11/2023,10:59:04,POS,Dine-in,"Patron Anejo Dbl, Voodoo Ranger",37,2,Patron Anejo Dbl was mediocre. Could be much better.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,03/08/2023,14:47:18,DoorDash,Delivery,"Manhattan, Hot Tea",16,2,Hot Tea was mediocre. Could be much better.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,01/08/2023,18:38:48,Website,Delivery,"HH Old Fashion Flight, HH Voodoo Ranger, HH Martini Flight, Corkage Fee, Don Julio Anejo Dbl",91,2,HH Voodoo Ranger didn't excite me. It was just passable.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,26/07/2023,10:16:08,DoorDash,Takeout,"Well Mezcal Dbl, Bourbon Flight",52,1,The Well Mezcal Dbl really let me down. Not what I hoped for.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,07/03/2023,16:32:30,Kiosk,Dine-in,"Don Julio Anejo Dbl, Teeling Single Malt",51,3,Fair enough but Don Julio Anejo Dbl didn't wow me.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,15/12/2022,21:48:05,DoorDash,Takeout,"Bulliet Rye Dbl, Pinot Grigio - 14 Hands - Bottle, Maker Mark Dbl, Well Whiskey",109,4,Well Whiskey was pretty good. Happy with it.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,17/07/2022,10:49:02,DoorDash,Takeout,"Bacardi Dbl, Glenlivet 12 years Dbl, Cabernet - Josh Hearth - Glass",67,1,Disappointed with Cabernet - Josh Hearth - Glass. Had higher expectations.
25,FirstName25,LastName25,customer25@example.com,523-285-4125,19/02/1961,Male,26/05/2022,19:55:08,Call-in,Delivery,"Cabernet - Chateau Michelle - Glass, Long Island Iced Tea, Margarita, Pancake Flight",55.95,2,Margarita didn't excite me. It was just passable.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,22/09/2023,16:41:04,Website,Delivery,"Side French Toast, Mocktini Flight, Side Pancake, HH Voodoo Ranger, HH 805",36,5,Amazing experience with Mocktini Flight. Highly recommend it.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,25/08/2023,16:26:26,Website,Delivery,"Well Bourbon, Skewer Flight, Cabernet - Josh Hearth - Bottle",78.95,4,Enjoyed the Cabernet - Josh Hearth - Bottle. Well-made and tasty.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,15/08/2023,21:53:45,Call-in,Delivery,"Pancake Flight, Well Gin",24.95,1,Disappointed with Well Gin. Had higher expectations.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,10/07/2023,20:55:09,Kiosk,Dine-in,"805, Bada Bing, Elysian Space Dust",21,3,Average experience with Bada Bing. Nothing special.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,21/03/2023,15:08:16,Kiosk,Takeout,"Chardonnay - Hess - Glass, Arnold Palmer, Maker Mark Dbl",43,5,Maker Mark Dbl was exceptional! Loved every bit.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,21/02/2023,19:54:37,Call-in,Takeout,"Bombay Saphire, Monkey Shoulder Dbl, Cordant Pinot Glass",64,4,Enjoyed the Bombay Saphire. Well-made and tasty.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,17/01/2023,14:17:45,POS,Takeout,Cabernet - Sebastiani - Glass,10,1,The Cabernet - Sebastiani - Glass really let me down. Not what I hoped for.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,26/11/2022,12:32:37,Call-in,Takeout,"Cabernet - Chateau Michelle - Bottle, Caesar Salad, Hardy Legend Dbl, Brownie Bomber",93.9,2,Found the Cabernet - Chateau Michelle - Bottle lacking. It's just okay.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,09/11/2022,21:37:28,Call-in,Delivery,"HH Margarita Rock Flight, Well Vodka",26,5,Amazing experience with Well Vodka. Highly recommend it.
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,22/04/2022,11:57:06,Kiosk,Takeout,Chicken Slider,10,3,"Chicken Slider was decent, but I've had better."
26,FirstName26,LastName26,customer26@example.com,236-531-6643,19/12/1974,Other,06/12/2021,18:20:34,DoorDash,Delivery,"Ghost Rider, Clase Azul Reposado, Cabernet - Sebastiani - Glass, Maker Mark Dbl",78,2,Found the Ghost Rider lacking. It's just okay.
27,FirstName27,LastName27,customer27@example.com,793-906-1199,12/01/1958,Male,13/04/2023,15:16:30,Call-in,Delivery,"Sauvignon Blanc - Intrinsic - Bottle, Bluemoon, Cabernet - Caymus",157,4,Really liked the Bluemoon. Quite satisfying.
27,FirstName27,LastName27,customer27@example.com,793-906-1199,12/01/1958,Male,17/03/2023,17:48:01,Call-in,Takeout,"HH Space Dust, Woodford Reserve",31,4,Really liked the Woodford Reserve. Quite satisfying.
28,FirstName28,LastName28,customer28@example.com,636-591-3874,25/02/1995,Male,01/11/2023,21:01:20,Website,Delivery,"Tanqueray Dbl, Bloody Mary, Oban, Flights 3 Egg Omelet",67.95,1,The Bloody Mary really let me down. Not what I hoped for.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,20/11/2023,14:25:27,Kiosk,Takeout,Mojito,12,1,Disappointed with Mojito. Had higher expectations.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,18/09/2023,15:39:09,QR,Dine-in,"Cordant Syrah, 6 Oz N.Y. Steak & Eggs, Cordant Syrah Glass Pandemonium",114.95,3,Fair enough but 6 Oz N.Y. Steak & Eggs didn't wow me.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,22/08/2023,11:21:12,QR,Dine-in,"HH Martini Flight, Bulleit Bourbon, Bacardi Dbl",52,4,Enjoyed the HH Martini Flight. Well-made and tasty.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,29/04/2023,21:52:50,Kiosk,Dine-in,"Hendricks, Bulleit Bourbon Dbl, Mimosa, Pancake Flight",63.95,5,Fantastic Bulleit Bourbon Dbl! It exceeded all expectations.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,04/04/2023,18:47:30,DoorDash,Delivery,"Cordant Pinot, Whistle Pig Rye, Bada Bing",97,3,"Bada Bing was decent, but I've had better."
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,12/03/2023,21:50:27,Website,Takeout,"Pinot Noir - Josh - Bottle, HH Frozen Margaritas, Teeling Single Malt",69,4,HH Frozen Margaritas was pretty good. Happy with it.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,13/01/2023,14:00:05,POS,Takeout,"Brownie Bomber, Side Mac n Cheese",16.95,4,Side Mac n Cheese was pretty good. Happy with it.
29,FirstName29,LastName29,customer29@example.com,109-380-2632,06/09/1955,Other,06/12/2022,19:40:13,Website,Takeout,Caesar Salad,11.95,3,Fair enough but Caesar Salad didn't wow me.
30,FirstName30,LastName30,customer30@example.com,558-102-6323,24/04/1989,Male,16/04/2023,13:09:57,POS,Dine-in,"Glenlivet 12 years Dbl, HH Mimosa Flight",45,1,Unsatisfactory experience with Glenlivet 12 years Dbl. Needs improvement.
30,FirstName30,LastName30,customer30@example.com,558-102-6323,24/04/1989,Male,13/01/2023,16:05:05,POS,Takeout,Larceny,15,3,"Larceny was decent, but I've had better."
30,FirstName30,LastName30,customer30@example.com,558-102-6323,24/04/1989,Male,09/12/2021,20:47:57,POS,Dine-in,"Meyers Dark, Chardonnay - Patland - Glass",25,4,Enjoyed the Chardonnay - Patland - Glass. Well-made and tasty.
31,FirstName31,LastName31,customer31@example.com,472-236-6052,18/09/1975,Male,25/04/2023,19:58:32,Website,Delivery,Well Mezcal Dbl,22,2,Well Mezcal Dbl didn't excite me. It was just passable.
31,FirstName31,LastName31,customer31@example.com,472-236-6052,18/09/1975,Male,13/09/2022,20:35:53,Website,Delivery,Tempranillo - The Fabliest - Bottle,39,1,Unsatisfactory experience with Tempranillo - The Fabliest - Bottle. Needs improvement.
31,FirstName31,LastName31,customer31@example.com,472-236-6052,18/09/1975,Male,12/04/2022,21:06:54,Call-in,Delivery,"Fry Flight, Glenlivet 12 years Dbl",46.95,3,"Glenlivet 12 years Dbl was decent, but I've had better."
31,FirstName31,LastName31,customer31@example.com,472-236-6052,18/09/1975,Male,25/12/2021,20:28:49,QR,Takeout,"Whistle Pig Rye, Bacardi, HH Voodoo Ranger, Don Julio Anejo Dbl",69,1,The Bacardi really let me down. Not what I hoped for.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,30/10/2023,16:05:06,Website,Delivery,"Wednesday Wings 6 , Aberlour, Skewer Flight",37.95,5,Amazing experience with Skewer Flight. Highly recommend it.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,03/07/2023,12:18:43,POS,Dine-in,Chardonnay - Flights Founder's Label - Bottle,39,4,Really liked the Chardonnay - Flights Founder's Label - Bottle. Quite satisfying.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,24/04/2023,10:50:54,DoorDash,Takeout,"Bud Light, Pinot Noir - Josh - Bottle",45,5,Fantastic Bud Light! It exceeded all expectations.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,19/01/2023,15:28:54,DoorDash,Takeout,"HH BEER, Mac & Cheese Flight, Pinot Noir - Chalk Hill - Bottle",68.95,1,Disappointed with HH BEER. Had higher expectations.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,03/01/2023,19:31:36,Website,Delivery,"Pancake Flight, Chardonnay - Ste Chateau Michelle - Glass, Chardonnay - Patland - Bottle",71.95,4,Really liked the Chardonnay - Patland - Bottle. Quite satisfying.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,18/08/2022,13:53:55,Call-in,Takeout,"Martini, Breakfast Burrito, Old Fashioned Flight",49.95,4,Old Fashioned Flight was pretty good. Happy with it.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,24/07/2022,12:59:08,POS,Takeout,"Sauvignon Blanc - Intrinsic - Glass, HH Mule Flight, Morena Mia, Ghost Rider, Macaroni & Cheese",59,5,Amazing experience with Sauvignon Blanc - Intrinsic - Glass. Highly recommend it.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,22/05/2022,12:21:23,Website,Takeout,"HH White Wine Flight, Coffee Regular, Stella",26,5,HH White Wine Flight was exceptional! Loved every bit.
32,FirstName32,LastName32,customer32@example.com,409-837-6175,17/02/1985,Other,05/04/2022,20:39:47,Website,Takeout,Don Julio Reposaso Dbl,32,2,Found the Don Julio Reposaso Dbl lacking. It's just okay.
33,FirstName33,LastName33,customer33@example.com,301-123-5181,03/01/2002,Female,12/10/2023,16:26:50,Call-in,Delivery,"Cordant Pinot Glass, Hendricks Dbl, HH 805",49,4,Enjoyed the HH 805. Well-made and tasty.
33,FirstName33,LastName33,customer33@example.com,301-123-5181,03/01/2002,Female,20/08/2023,19:29:36,Website,Delivery,"Woodford Reserve Dbl, Beer Flight, Iced Tea, Hendricks Dbl, Mimosa Flight",100,5,Hendricks Dbl was exceptional! Loved every bit.
33,FirstName33,LastName33,customer33@example.com,301-123-5181,03/01/2002,Female,15/08/2023,18:35:46,QR,Takeout,"Casamigos Mezcal, Chardonnay - Flights Founder's Label - Glass, Side potatoes",31,3,Fair enough but Casamigos Mezcal didn't wow me.
33,FirstName33,LastName33,customer33@example.com,301-123-5181,03/01/2002,Female,19/06/2023,13:33:11,Website,Delivery,Bulleit Bourbon,13,2,Found the Bulleit Bourbon lacking. It's just okay.
